date,United States,Germany,United Kingdom,Japan,Canada,France
2018-06-19,0.35,1.0,0.58,0.17,0.31,1.23
2018-06-20,0.37,1.01,0.58,0.17,0.33,1.24
2018-06-21,0.36,1.0,0.55,0.17,0.32,1.25
2018-06-22,0.35,1.0,0.55,0.17,0.33,1.25
2018-06-25,0.35,1.0,0.56,0.17,0.32,1.16
2018-06-26,0.34,1.01,0.56,0.17,0.3,1.17
2018-06-27,0.32,0.99,0.54,0.16,0.28,1.15
2018-06-28,0.33,0.98,0.55,0.16,0.28,1.14
2018-06-29,0.33,0.97,0.55,0.16,0.25,1.12
2018-07-02,0.32,0.98,0.55,0.15,0.25,1.13
2018-07-03,0.31,0.96,0.55,0.16,0.24,1.11
2018-07-04,0.31,0.96,0.55,0.16,0.25,1.11
2018-07-05,0.28,0.95,0.53,0.16,0.23,1.09
2018-07-06,0.29,0.95,0.52,0.16,0.22,1.1
2018-07-09,0.3,0.95,0.54,0.17,0.23,1.09
2018-07-10,0.28,0.96,0.55,0.17,0.21,1.1
2018-07-11,0.27,0.99,0.54,0.17,0.2,1.1
2018-07-12,0.26,0.99,0.54,0.17,0.22,1.07
2018-07-13,0.25,0.97,0.53,0.17,0.21,1.06
2018-07-16,0.26,0.99,0.53,0.17,0.21,1.07
2018-07-17,0.24,0.97,0.51,0.17,0.2,1.05
2018-07-18,0.26,0.97,0.48,0.17,0.21,1.06
2018-07-19,0.25,0.96,0.46,0.17,0.18,1.07
2018-07-20,0.3,0.99,0.5,0.16,0.2,1.11
2018-07-23,0.33,1.01,0.51,0.19,0.23,1.12
2018-07-24,0.32,1.0,0.51,0.21,0.22,1.1
2018-07-25,0.31,1.0,0.51,0.2,0.23,1.11
2018-07-26,0.29,1.01,0.52,0.21,0.23,1.11
2018-07-27,0.28,1.0,0.52,0.22,0.23,1.11
2018-07-30,0.31,1.03,0.56,0.22,0.25,1.14
2018-07-31,0.29,1.01,0.56,0.17,0.24,1.1
2018-08-01,0.33,1.03,0.59,0.22,0.28,1.12
2018-08-02,0.32,1.03,0.59,0.23,0.27,1.14
2018-08-03,0.31,1.0,0.58,0.22,0.26,1.13
2018-08-06,0.29,0.98,0.58,0.22,0.26,1.11
2018-08-07,0.3,0.99,0.59,0.22,0.24,1.12
2018-08-08,0.29,0.99,0.57,0.22,0.24,1.13
2018-08-09,0.28,0.99,0.56,0.22,0.22,1.13
2018-08-10,0.27,0.95,0.54,0.22,0.2,1.12
2018-08-13,0.27,0.96,0.55,0.21,0.19,1.13
2018-08-14,0.26,0.96,0.55,0.22,0.19,1.12
2018-08-15,0.25,0.95,0.54,0.21,0.18,1.11
2018-08-16,0.25,0.96,0.54,0.22,0.18,1.08
2018-08-17,0.25,0.96,0.53,0.23,0.15,1.1
2018-08-20,0.23,0.94,0.52,0.22,0.15,1.1
2018-08-21,0.23,0.93,0.54,0.21,0.16,1.1
2018-08-22,0.23,0.93,0.55,0.22,0.15,1.09
2018-08-23,0.21,0.93,0.55,0.22,0.13,1.08
2018-08-24,0.19,0.94,0.56,0.22,0.14,1.1
2018-08-27,0.2,0.96,0.56,0.21,0.16,1.12
2018-08-28,0.21,0.96,0.72,0.21,0.17,1.12
2018-08-29,0.21,0.98,0.73,0.22,0.18,1.13
2018-08-30,0.21,0.95,0.71,0.22,0.17,1.13
2018-08-31,0.23,0.93,0.7,0.22,0.16,1.12
2018-09-03,0.23,0.94,0.68,0.23,0.16,1.12
2018-09-04,0.25,0.94,0.68,0.23,0.18,1.11
2018-09-05,0.25,0.94,0.7,0.23,0.19,1.12
2018-09-06,0.24,0.93,0.68,0.22,0.17,1.11
2018-09-07,0.24,0.94,0.7,0.22,0.18,1.11
2018-09-10,0.22,0.94,0.7,0.22,0.18,1.1
2018-09-11,0.23,0.97,0.71,0.22,0.19,1.12
2018-09-12,0.21,0.96,0.69,0.22,0.19,1.11
2018-09-13,0.21,0.96,0.7,0.22,0.19,1.12
2018-09-14,0.22,0.99,0.71,0.22,0.21,1.13
2018-09-17,0.21,0.99,0.72,0.22,0.21,1.13
2018-09-18,0.26,1.0,0.75,0.22,0.24,1.14
2018-09-19,0.27,1.01,0.76,0.22,0.24,1.15
2018-09-20,0.26,1.0,0.75,0.22,0.25,1.15
2018-09-21,0.26,0.99,0.74,0.24,0.25,1.15
2018-09-24,0.27,1.02,0.79,0.24,0.25,1.17
2018-09-25,0.26,1.04,0.8,0.24,0.25,1.18
2018-09-26,0.23,1.03,0.78,0.23,0.23,1.17
2018-09-27,0.22,1.02,0.77,0.23,0.22,1.17
2018-09-28,0.24,0.99,0.75,0.24,0.21,1.16
2018-10-01,0.26,1.01,0.75,0.25,0.22,1.18
2018-10-02,0.25,0.98,0.73,0.24,0.19,1.16
2018-10-03,0.31,1.01,0.74,0.26,0.24,1.16
2018-10-04,0.32,1.05,0.78,0.27,0.25,1.2
2018-10-05,0.35,1.09,0.8,0.27,0.28,1.23
2018-10-08,0.35,1.07,0.79,0.27,0.28,1.23
2018-10-09,0.32,1.07,0.8,0.28,0.25,1.23
2018-10-10,0.32,1.08,0.82,0.27,0.26,1.25
2018-10-11,0.3,1.06,0.8,0.26,0.23,1.24
2018-10-12,0.31,1.06,0.8,0.26,0.23,1.24
2018-10-15,0.3,1.07,0.79,0.26,0.2,1.25
2018-10-16,0.3,1.05,0.79,0.26,0.2,1.23
2018-10-17,0.32,1.04,0.77,0.26,0.2,1.22
2018-10-18,0.3,1.03,0.77,0.27,0.18,1.23
2018-10-19,0.29,1.04,0.77,0.26,0.2,1.22
2018-10-22,0.29,1.04,0.76,0.27,0.19,1.21
2018-10-23,0.29,1.01,0.73,0.26,0.18,1.19
2018-10-24,0.27,1.02,0.71,0.25,0.14,1.19
2018-10-25,0.27,1.01,0.69,0.24,0.14,1.18
2018-10-26,0.27,0.98,0.66,0.23,0.13,1.16
2018-10-29,0.27,1.0,0.68,0.23,0.13,1.16
2018-10-30,0.27,0.99,0.68,0.24,0.14,1.16
2018-10-31,0.28,1.0,0.69,0.25,0.16,1.18
2018-11-01,0.29,1.02,0.68,0.24,0.16,1.18
2018-11-02,0.31,1.04,0.69,0.25,0.18,1.21
2018-11-05,0.29,1.03,0.7,0.26,0.17,1.2
2018-11-06,0.3,1.04,0.72,0.26,0.18,1.21
2018-11-07,0.28,1.03,0.72,0.25,0.18,1.21
2018-11-08,0.27,1.04,0.72,0.26,0.19,1.21
2018-11-09,0.26,1.0,0.71,0.26,0.17,1.19
2018-11-12,0.26,1.01,0.7,0.26,0.17,1.19
2018-11-13,0.25,0.98,0.72,0.25,0.15,1.18
2018-11-14,0.26,0.97,0.72,0.25,0.16,1.18
2018-11-15,0.26,0.95,0.67,0.24,0.15,1.18
2018-11-16,0.26,0.95,0.69,0.24,0.15,1.2
2018-11-19,0.27,0.96,0.68,0.24,0.14,1.23
2018-11-20,0.26,0.94,0.67,0.24,0.13,1.22
2018-11-21,0.25,0.96,0.65,0.24,0.12,1.21
2018-11-22,0.25,0.95,0.66,0.24,0.12,1.2
2018-11-23,0.23,0.92,0.64,0.24,0.11,1.17
2018-11-26,0.22,0.93,0.63,0.23,0.11,1.18
2018-11-27,0.22,0.93,0.61,0.23,0.11,1.17
2018-11-28,0.25,0.93,0.62,0.23,0.12,1.17
2018-11-29,0.22,0.92,0.6,0.22,0.12,1.15
2018-11-30,0.2,0.91,0.59,0.22,0.11,1.14
2018-12-03,0.15,0.91,0.58,0.21,0.08,1.15
2018-12-04,0.12,0.88,0.55,0.2,0.05,1.13
2018-12-05,0.12,0.88,0.56,0.2,0.08,1.14
2018-12-06,0.14,0.86,0.51,0.2,0.1,1.13
2018-12-07,0.13,0.85,0.53,0.2,0.07,1.13
2018-12-10,0.13,0.82,0.5,0.18,0.05,1.12
2018-12-11,0.11,0.83,0.5,0.19,0.05,1.15
2018-12-12,0.14,0.84,0.53,0.19,0.07,1.15
2018-12-13,0.15,0.87,0.52,0.2,0.09,1.16
2018-12-14,0.16,0.86,0.52,0.19,0.08,1.14
2018-12-17,0.17,0.86,0.53,0.19,0.08,1.16
2018-12-18,0.17,0.85,0.53,0.18,0.09,1.15
2018-12-19,0.11,0.84,0.54,0.18,0.07,1.14
2018-12-20,0.14,0.83,0.53,0.17,0.09,1.12
2018-12-21,0.15,0.85,0.55,0.18,0.08,1.14
2018-12-24,,,,0.18,,
2018-12-25,0.18,0.85,0.53,0.16,0.07,1.14
2018-12-26,0.19,0.85,0.53,0.15,0.07,1.14
2018-12-27,0.2,0.86,0.54,0.14,0.08,1.15
2018-12-28,0.2,0.85,0.53,0.14,0.09,1.16
2018-12-31,0.2,0.85,0.52,0.14,0.1,1.17
2019-01-01,0.2,0.85,0.52,0.14,0.1,1.17
2019-01-02,0.15,0.78,0.49,0.14,0.06,1.12
2019-01-03,0.17,0.76,0.49,0.14,0.06,1.12
2019-01-04,0.17,0.8,0.52,0.14,0.08,1.15
2019-01-07,0.16,0.8,0.5,0.15,0.07,1.16
2019-01-08,0.14,0.8,0.52,0.14,0.07,1.16
2019-01-09,0.16,0.86,0.5,0.17,0.07,1.16
2019-01-10,0.17,0.85,0.5,0.17,0.07,1.13
2019-01-11,0.16,0.83,0.48,0.16,0.07,1.12
2019-01-14,0.17,0.83,0.47,0.16,0.08,1.1
2019-01-15,0.18,0.82,0.45,0.16,0.07,1.11
2019-01-16,0.18,0.83,0.48,0.17,0.08,1.12
2019-01-17,0.19,0.83,0.51,0.17,0.09,1.12
2019-01-18,0.17,0.84,0.54,0.18,0.09,1.12
2019-01-21,0.17,0.84,0.53,0.17,0.08,1.12
2019-01-22,0.15,0.83,0.52,0.17,0.08,1.12
2019-01-23,0.16,0.81,0.52,0.17,0.07,1.1
2019-01-24,0.15,0.76,0.49,0.17,0.07,1.05
2019-01-25,0.15,0.77,0.51,0.16,0.1,1.06
2019-01-28,0.15,0.79,0.49,0.16,0.09,1.07
2019-01-29,0.14,0.77,0.49,0.16,0.09,1.06
2019-01-30,0.17,0.75,0.48,0.16,0.1,1.05
2019-01-31,0.17,0.71,0.46,0.17,0.1,1.0
2019-02-01,0.18,0.75,0.47,0.16,0.12,1.03
2019-02-04,0.19,0.75,0.49,0.16,0.12,1.03
2019-02-05,0.18,0.74,0.48,0.16,0.11,1.02
2019-02-06,0.17,0.72,0.48,0.14,0.11,1.01
2019-02-07,0.18,0.69,0.46,0.15,0.11,1.0
2019-02-08,0.17,0.66,0.44,0.14,0.11,0.99
2019-02-11,0.17,0.69,0.45,0.14,0.11,1.01
2019-02-12,0.18,0.7,0.45,0.15,0.12,1.01
2019-02-13,0.17,0.68,0.45,0.15,0.12,1.0
2019-02-14,0.16,0.66,0.41,0.15,0.11,0.97
2019-02-15,0.15,0.66,0.42,0.15,0.12,0.98
2019-02-18,0.15,0.68,0.43,0.15,0.12,1.0
2019-02-19,0.15,0.67,0.43,0.15,0.11,0.99
2019-02-20,0.15,0.67,0.43,0.14,0.12,0.98
2019-02-21,0.16,0.68,0.44,0.14,0.13,0.99
2019-02-22,0.16,0.66,0.4,0.14,0.11,0.97
2019-02-25,0.16,0.67,0.41,0.13,0.11,0.98
2019-02-26,0.15,0.65,0.41,0.14,0.11,0.98
2019-02-27,0.18,0.68,0.44,0.14,0.14,1.0
2019-02-28,0.2,0.7,0.48,0.13,0.16,1.01
2019-03-01,0.2,0.69,0.5,0.13,0.17,1.01
2019-03-04,0.18,0.67,0.49,0.14,0.15,0.99
2019-03-05,0.17,0.67,0.48,0.15,0.14,0.99
2019-03-06,0.18,0.64,0.47,0.14,0.14,0.96
2019-03-07,0.17,0.61,0.44,0.13,0.14,0.9
2019-03-08,0.17,0.6,0.44,0.11,0.11,0.88
2019-03-11,0.16,0.61,0.44,0.11,0.1,0.88
2019-03-12,0.15,0.6,0.44,0.12,0.09,0.95
2019-03-13,0.16,0.61,0.45,0.11,0.09,0.94
2019-03-14,0.17,0.62,0.45,0.12,0.1,0.94
2019-03-15,0.15,0.62,0.45,0.12,0.09,0.93
2019-03-18,0.15,0.61,0.44,0.12,0.09,0.92
2019-03-19,0.14,0.62,0.44,0.12,0.08,0.93
2019-03-20,0.13,0.62,0.42,0.12,0.07,0.92
2019-03-21,0.13,0.59,0.37,0.12,0.06,0.9
2019-03-22,0.12,0.55,0.36,0.1,0.06,0.86
2019-03-25,0.16,0.54,0.35,0.1,0.07,0.86
2019-03-26,0.16,0.55,0.35,0.1,0.07,0.86
2019-03-27,0.17,0.52,0.34,0.1,0.07,0.84
2019-03-28,0.16,0.52,0.34,0.08,0.07,0.84
2019-03-29,0.14,0.53,0.36,0.09,0.07,0.85
2019-04-01,0.17,0.57,0.38,0.1,0.1,0.9
2019-04-02,0.17,0.56,0.37,0.09,0.1,0.88
2019-04-03,0.19,0.59,0.39,0.11,0.12,0.9
2019-04-04,0.18,0.57,0.39,0.11,0.11,0.87
2019-04-05,0.16,0.57,0.4,0.12,0.11,0.86
2019-04-08,0.16,0.59,0.41,0.11,0.12,0.87
2019-04-09,0.15,0.57,0.41,0.11,0.12,0.85
2019-04-10,0.14,0.56,0.4,0.11,0.1,0.84
2019-04-11,0.14,0.57,0.41,0.11,0.13,0.84
2019-04-12,0.17,0.61,0.43,0.11,0.14,0.9
2019-04-15,0.16,0.62,0.43,0.13,0.15,0.91
2019-04-16,0.18,0.63,0.42,0.13,0.15,0.92
2019-04-17,0.19,0.65,0.45,0.14,0.14,0.93
2019-04-18,0.18,0.6,0.43,0.13,0.14,0.88
2019-04-19,0.18,0.6,0.43,0.12,0.14,0.88
2019-04-22,0.2,0.6,0.43,0.12,0.17,0.88
2019-04-23,0.2,0.61,0.43,0.12,0.18,0.9
2019-04-24,0.2,0.58,0.42,0.11,0.16,0.88
2019-04-25,0.2,0.58,0.42,0.12,0.15,0.91
2019-04-26,0.22,0.57,0.41,0.11,0.14,0.89
2019-04-29,0.23,0.58,0.42,0.11,0.16,0.9
2019-04-30,0.24,0.6,0.42,0.11,0.15,0.92
2019-05-01,0.2,0.6,0.41,0.11,0.13,0.92
2019-05-02,0.2,0.62,0.42,0.11,0.14,0.91
2019-05-03,0.19,0.61,0.42,0.11,0.12,0.91
2019-05-06,0.18,0.6,0.42,0.11,0.11,0.9
2019-05-07,0.17,0.57,0.41,0.1,0.1,0.88
2019-05-08,0.19,0.57,0.39,0.1,0.11,0.89
2019-05-09,0.18,0.58,0.39,0.11,0.1,0.91
2019-05-10,0.2,0.57,0.4,0.11,0.09,0.9
2019-05-13,0.21,0.56,0.39,0.11,0.08,0.9
2019-05-14,0.21,0.56,0.39,0.11,0.09,0.89
2019-05-15,0.21,0.55,0.36,0.1,0.08,0.87
2019-05-16,0.2,0.55,0.35,0.1,0.09,0.86
2019-05-17,0.19,0.54,0.34,0.1,0.08,0.85
2019-05-20,0.19,0.56,0.34,0.11,0.08,0.87
2019-05-21,0.17,0.56,0.34,0.11,0.08,0.88
2019-05-22,0.16,0.54,0.32,0.1,0.05,0.86
2019-05-23,0.17,0.52,0.3,0.09,0.05,0.85
2019-05-24,0.16,0.51,0.31,0.08,0.05,0.85
2019-05-27,0.16,0.5,0.31,0.09,0.05,0.84
2019-05-28,0.14,0.48,0.32,0.09,0.04,0.83
2019-05-29,0.15,0.47,0.3,0.08,0.05,0.81
2019-05-30,0.15,0.46,0.28,0.09,0.03,0.82
2019-05-31,0.2,0.46,0.29,0.08,0.06,0.82
2019-06-03,0.24,0.45,0.29,0.08,0.06,0.79
2019-06-04,0.25,0.44,0.3,0.08,0.08,0.77
2019-06-05,0.28,0.45,0.29,0.1,0.1,0.76
2019-06-06,0.24,0.42,0.28,0.08,0.08,0.7
2019-06-07,0.23,0.41,0.28,0.08,0.05,0.69
2019-06-10,0.24,0.45,0.28,0.08,0.06,0.74
2019-06-11,0.21,0.44,0.27,0.08,0.05,0.72
2019-06-12,0.24,0.44,0.26,0.08,0.05,0.72
2019-06-13,0.26,0.43,0.25,0.08,0.06,0.71
2019-06-14,0.24,0.44,0.24,0.07,0.05,0.72
2019-06-17,0.23,0.44,0.24,0.07,0.05,0.72
2019-06-18,0.2,0.44,0.22,0.07,0.02,0.68
2019-06-19,0.29,0.45,0.24,0.08,0.04,0.7
2019-06-20,0.25,0.44,0.23,0.07,0.05,0.68
2019-06-21,0.29,0.45,0.24,0.07,0.05,0.7
2019-06-24,0.28,0.44,0.23,0.08,0.06,0.68
2019-06-25,0.25,0.41,0.21,0.08,0.04,0.66
2019-06-26,0.28,0.43,0.22,0.08,0.04,0.67
2019-06-27,0.27,0.42,0.22,0.07,0.02,0.66
2019-06-28,0.25,0.42,0.21,0.06,-0.01,0.67
2019-07-01,0.24,0.4,0.2,0.08,-0.01,0.64
2019-07-02,0.21,0.39,0.2,0.07,-0.01,0.63
2019-07-03,0.19,0.37,0.19,0.07,-0.04,0.58
2019-07-04,0.19,0.36,0.16,0.06,-0.05,0.56
2019-07-05,0.17,0.39,0.18,0.05,-0.05,0.59
2019-07-08,0.16,0.38,0.16,0.06,-0.09,0.6
2019-07-09,0.16,0.38,0.17,0.06,-0.06,0.61
2019-07-10,0.23,0.43,0.18,0.06,-0.0,0.64
2019-07-11,0.28,0.5,0.22,0.06,0.02,0.68
2019-07-12,0.27,0.51,0.24,0.06,0.03,0.71
2019-07-15,0.26,0.48,0.23,0.06,0.02,0.67
2019-07-16,0.25,0.49,0.23,0.06,0.02,0.68
2019-07-17,0.23,0.46,0.22,0.06,0.01,0.64
2019-07-18,0.27,0.44,0.22,0.06,0.05,0.61
2019-07-19,0.24,0.44,0.22,0.07,0.04,0.62
2019-07-22,0.23,0.43,0.21,0.06,0.05,0.61
2019-07-23,0.24,0.42,0.2,0.06,0.04,0.61
2019-07-24,0.22,0.4,0.2,0.05,0.02,0.59
2019-07-25,0.22,0.4,0.2,0.06,0.01,0.59
2019-07-26,0.22,0.37,0.19,0.06,-0.01,0.56
2019-07-29,0.21,0.37,0.18,0.06,-0.01,0.55
2019-07-30,0.21,0.36,0.18,0.06,-0.04,0.54
2019-07-31,0.14,0.34,0.17,0.05,-0.07,0.52
2019-08-01,0.16,0.32,0.14,0.05,-0.08,0.5
2019-08-02,0.13,0.29,0.11,0.04,-0.09,0.46
2019-08-05,0.13,0.29,0.08,0.02,-0.09,0.49
2019-08-06,0.12,0.28,0.08,0.04,-0.11,0.46
2019-08-07,0.13,0.27,0.03,0.04,-0.12,0.45
2019-08-08,0.1,0.29,0.05,0.04,-0.12,0.46
2019-08-09,0.1,0.29,0.04,0.05,-0.11,0.49
2019-08-12,0.06,0.29,0.05,0.05,-0.13,0.48
2019-08-13,0.04,0.26,0.03,0.05,-0.14,0.45
2019-08-14,0.0,0.22,-0.02,0.05,-0.2,0.39
2019-08-15,0.03,0.2,-0.04,0.04,-0.21,0.36
2019-08-16,0.08,0.23,-0.05,0.04,-0.18,0.38
2019-08-19,0.06,0.25,-0.03,0.05,-0.17,0.41
2019-08-20,0.04,0.21,-0.04,0.06,-0.18,0.37
2019-08-21,0.02,0.22,-0.03,0.06,-0.18,0.37
2019-08-22,0.0,0.22,-0.0,0.07,-0.18,0.4
2019-08-23,0.0,0.22,0.03,0.06,-0.2,0.41
2019-08-26,-0.0,0.23,0.03,0.05,-0.18,0.41
2019-08-27,-0.05,0.19,0.12,0.03,-0.21,0.38
2019-08-28,-0.02,0.17,0.09,0.03,-0.2,0.36
2019-08-29,-0.03,0.22,0.07,0.02,-0.2,0.4
2019-08-30,-0.01,0.23,0.08,0.03,-0.19,0.42
2019-09-02,-0.01,0.23,0.08,0.03,-0.19,0.42
2019-09-03,0.01,0.21,0.07,0.01,-0.2,0.41
2019-09-04,0.03,0.22,0.13,0.02,-0.2,0.42
2019-09-05,0.03,0.27,0.16,0.02,-0.19,0.48
2019-09-06,0.02,0.23,0.11,0.06,-0.21,0.44
2019-09-09,0.05,0.27,0.16,0.06,-0.2,0.49
2019-09-10,0.06,0.3,0.16,0.07,-0.16,0.5
2019-09-11,0.06,0.28,0.15,0.07,-0.16,0.48
2019-09-12,0.05,0.21,0.13,0.07,-0.15,0.41
2019-09-13,0.1,0.26,0.19,0.09,-0.13,0.49
2019-09-16,0.09,0.25,0.17,0.09,-0.14,0.48
2019-09-17,0.08,0.24,0.16,0.09,-0.16,0.48
2019-09-18,0.03,0.22,0.13,0.09,-0.17,0.45
2019-09-19,0.05,0.22,0.12,0.08,-0.17,0.45
2019-09-20,0.04,0.2,0.11,0.09,-0.19,0.44
2019-09-23,0.05,0.16,0.07,0.09,-0.19,0.39
2019-09-24,0.02,0.13,0.07,0.08,-0.21,0.38
2019-09-25,0.06,0.16,0.08,0.08,-0.19,0.4
2019-09-26,0.04,0.17,0.08,0.08,-0.21,0.4
2019-09-27,0.05,0.2,0.1,0.08,-0.22,0.41
2019-09-30,0.04,0.2,0.12,0.1,-0.22,0.42
2019-10-01,0.09,0.2,0.13,0.13,-0.18,0.43
2019-10-02,0.12,0.22,0.12,0.14,-0.18,
2019-10-03,0.14,0.19,0.11,0.13,-0.17,
2019-10-04,0.13,0.19,0.09,0.12,-0.18,
2019-10-07,0.1,0.2,0.1,0.11,-0.16,
2019-10-08,0.11,0.19,0.1,0.12,-0.16,
2019-10-09,0.12,0.21,0.09,0.11,-0.16,
2019-10-10,0.13,0.24,0.12,0.1,-0.13,
2019-10-11,0.14,0.28,0.16,0.11,-0.14,
2019-10-14,0.14,0.25,0.13,0.11,-0.14,
2019-10-15,0.15,0.27,0.16,0.11,-0.13,
2019-10-16,0.16,0.29,0.15,0.1,-0.12,
2019-10-17,0.15,0.26,0.17,0.1,-0.09,
2019-10-18,0.18,0.28,0.17,0.1,-0.09,
2019-10-21,0.18,0.32,0.2,0.11,-0.09,
2019-10-22,0.17,0.29,0.19,0.11,-0.1,
2019-10-23,0.18,0.26,0.16,0.11,-0.1,
2019-10-24,0.19,0.26,0.15,0.1,-0.11,
2019-10-25,0.18,0.29,0.16,0.09,-0.12,
2019-10-28,0.2,0.31,0.18,0.08,-0.09,
2019-10-29,0.2,0.28,0.17,0.1,-0.1,
2019-10-30,0.17,0.28,0.17,0.1,-0.11,
2019-10-31,0.17,0.25,0.13,0.09,-0.11,
2019-11-01,0.16,0.27,0.14,0.08,-0.11,
2019-11-04,0.19,0.3,0.18,0.08,-0.07,
2019-11-05,0.23,0.33,0.19,0.11,-0.03,
2019-11-06,0.22,0.3,0.18,0.11,-0.05,
2019-11-07,0.25,0.38,0.25,0.11,-0.01,
2019-11-08,0.27,0.35,0.24,0.11,-0.0,
2019-11-11,0.27,0.37,0.24,0.12,-0.0,
2019-11-12,0.27,0.37,0.24,0.14,-0.0,
2019-11-13,0.25,0.32,0.2,0.14,-0.02,
2019-11-14,0.23,0.29,0.18,0.12,-0.06,
2019-11-15,0.22,0.3,0.18,0.12,-0.06,
2019-11-18,0.22,0.29,0.18,0.12,-0.05,
2019-11-19,0.19,0.29,0.17,0.12,-0.07,
2019-11-20,0.17,0.29,0.16,0.1,-0.08,
2019-11-21,0.17,0.3,0.18,0.08,-0.08,
2019-11-22,0.14,0.28,0.17,0.1,-0.11,
2019-11-25,0.14,0.28,0.18,0.1,-0.12,
2019-11-26,0.16,0.26,0.16,0.09,-0.13,
2019-11-27,0.14,0.26,0.16,0.08,-0.12,
2019-11-28,0.14,0.27,0.16,0.09,-0.12,
2019-11-29,0.16,0.27,0.15,0.09,-0.12,
2019-12-02,0.22,0.33,0.19,0.11,-0.08,
2019-12-03,0.18,0.28,0.17,0.13,-0.11,
